Year,Province,Species Group,Species,Quantity (kgs),Value (CAD)
2012,Prince Edward Island,Shellfish,Total shellfish,"19,097,766","131,390,233"
2012,Prince Edward Island,Pelagics,Alewife,"95,616","128,069"
2012,Prince Edward Island,Pelagics,Capelin,0,0
2012,Prince Edward Island,Pelagics,Eel,"127,757","984,890"
2012,Prince Edward Island,Pelagics,Elvers,0,0
2012,Prince Edward Island,Pelagics,Herring,"9,039,943","5,467,347"
2012,Prince Edward Island,Pelagics,Mackerel,"1,464,564","1,356,072"
2012,Prince Edward Island,Pelagics,Other pelagic/finfish,"8,478","18,234"
2012,Prince Edward Island,Pelagics,Salmon,0,0
2012,Prince Edward Island,Pelagics,Shark,0,0
2012,Prince Edward Island,Pelagics,Silversides,x,x
2012,Prince Edward Island,Pelagics,Swordfish,0,0
2012,Prince Edward Island,Pelagics,Total pelagics,"11,092,862","10,820,848"
2012,Prince Edward Island,Pelagics,Tuna,"154,955","2,535,035"
2012,Prince Edward Island,Other,Marine plants,"2,008,545","546,233"
2012,Prince Edward Island,Other,Miscellaneous,0,0
2012,Prince Edward Island,Other,Total other,"2,008,545","546,233"
2012,Prince Edward Island,Groundfish,Cod,"33,520","82,751"
2012,Prince Edward Island,Groundfish,Flatfishes,x,x
2012,Prince Edward Island,Groundfish,Greenland turbot,0,0
2012,Prince Edward Island,Groundfish,Haddock,0,0
2012,Prince Edward Island,Groundfish,Hake,x,x
2012,Prince Edward Island,Groundfish,Halibut,"24,278","244,929"
2012,Prince Edward Island,Groundfish,Other groundfish,x,x
2012,Prince Edward Island,Groundfish,Pollock,0,0
2012,Prince Edward Island,Groundfish,Redfish spp.,0,0
2012,Prince Edward Island,Groundfish,Skate,0,0
2012,Prince Edward Island,Groundfish,Total groundfish,"131,085","474,577"
2012,Prince Edward Island,Grand total,Grand total,"32,330,258","143,231,891"
2012,Quebec,Shellfish,Clams / quahaug,"1,025,743","942,675"
2012,Quebec,Shellfish,"Crab, Other","1,722,188","1,661,408"
2012,Quebec,Shellfish,"Crab, Queen","13,527,629","61,160,248"
2012,Quebec,Shellfish,Lobster,"3,986,883","41,602,479"
2012,Quebec,Shellfish,Other shellfish,"1,431,780","1,776,295"
2012,Quebec,Shellfish,Scallop,x,x
2012,Quebec,Shellfish,Sea cucumber,x,x
2012,Quebec,Shellfish,Sea urchin,"686,641","1,636,158"
2012,Quebec,Shellfish,Shrimp,"18,741,510","33,922,759"
2012,Quebec,Shellfish,Total shellfish,"43,244,250","145,187,762"
2012,Quebec,Pelagics,Alewife,0,0
2012,Quebec,Pelagics,Capelin,x,x
2012,Quebec,Pelagics,Eel,x,x
2012,Quebec,Pelagics,Elvers,0,0
2012,Quebec,Pelagics,Herring,"7,952,321","3,196,644"
2012,Quebec,Pelagics,Mackerel,"1,177,244","819,766"
2012,Quebec,Pelagics,Other pelagic/finfish,x,x
2012,Quebec,Pelagics,Salmon,0,0
2012,Quebec,Pelagics,Shark,x,x
2012,Quebec,Pelagics,Silversides,0,0
2012,Quebec,Pelagics,Swordfish,0,0
2012,Quebec,Pelagics,Total pelagics,"9,614,671","4,183,953"
2012,Quebec,Pelagics,Tuna,"6,085","91,782"
2012,Quebec,Other,Marine plants,x,x
2012,Quebec,Other,Miscellaneous,0,0
2012,Quebec,Other,Total other,1,0
2012,Quebec,Groundfish,Cod,"474,233","618,919"
2012,Quebec,Groundfish,Flatfishes,"503,529","887,721"
2012,Quebec,Groundfish,Greenland turbot,x,x
2012,Quebec,Groundfish,Haddock,0,0
2012,Quebec,Groundfish,Hake,"13,707","8,000"
2012,Quebec,Groundfish,Halibut,"376,811","3,076,303"
2012,Quebec,Groundfish,Other groundfish,x,x
2012,Quebec,Groundfish,Pollock,x,x
2012,Quebec,Groundfish,Redfish spp.,x,x
2012,Quebec,Groundfish,Skate,"2,521","1,209"
2012,Quebec,Groundfish,Total groundfish,"4,677,575","12,742,800"
2012,Quebec,Grand total,Grand total,"57,536,497","162,114,514"
2013,Atlantic,Shellfish,Clams / quahaug,"28,154,156","46,323,980"
2013,Atlantic,Shellfish,"Crab, Other","5,672,424","6,161,120"
2013,Atlantic,Shellfish,"Crab, Queen","98,065,111","434,169,689"
2013,Atlantic,Shellfish,Lobster,"74,686,286","680,476,403"
2013,Atlantic,Shellfish,Other shellfish,"9,051,344","16,973,033"
2013,Atlantic,Shellfish,Scallop,"64,683,899","171,076,967"
2013,Atlantic,Shellfish,Sea cucumber,"4,870,881","2,861,026"
2013,Atlantic,Shellfish,Sea urchin,"2,539,915","7,412,087"
2013,Atlantic,Shellfish,Shrimp,"148,283,125","342,261,041"
2013,Atlantic,Shellfish,Total shellfish,"436,007,141","1,707,715,349"
2013,Atlantic,Pelagics,Alewife,"1,316,761","984,607"
2013,Atlantic,Pelagics,Capelin,"30,309,897","6,069,050"
2013,Atlantic,Pelagics,Eel,"352,175","1,998,192"
2013,Atlantic,Pelagics,Elvers,"5,413","26,269,163"
2013,Atlantic,Pelagics,Herring,"126,101,878","46,167,100"
2013,Atlantic,Pelagics,Mackerel,"8,565,823","5,482,158"
2013,Atlantic,Pelagics,Other pelagic/finfish,"475,997","960,326"
2013,Atlantic,Pelagics,Salmon,0,0
2013,Atlantic,Pelagics,Shark,"61,476","122,181"
2013,Atlantic,Pelagics,Silversides,"457,970","755,913"
2013,Atlantic,Pelagics,Swordfish,"1,505,411","12,302,107"
2013,Atlantic,Pelagics,Total pelagics,"169,938,270","111,112,397"
2013,Atlantic,Pelagics,Tuna,"785,469","10,001,600"
2013,Atlantic,Other,Marine plants,"14,842,137","1,490,655"
2013,Atlantic,Other,Miscellaneous,"427,554","2,897,424"
2013,Atlantic,Other,Total other,"15,269,691","4,388,079"
2013,Atlantic,Groundfish,Cod,"10,517,556","11,996,593"
2013,Atlantic,Groundfish,Flatfishes,"12,826,650","19,386,100"
2013,Atlantic,Groundfish,Greenland turbot,"12,763,183","56,292,972"
2013,Atlantic,Groundfish,Haddock,"8,285,952","12,015,473"
2013,Atlantic,Groundfish,Hake,"9,270,106","7,066,200"
2013,Atlantic,Groundfish,Halibut,"3,269,485","38,254,074"
2013,Atlantic,Groundfish,Other groundfish,"6,349,997","12,367,126"
2013,Atlantic,Groundfish,Pollock,"3,865,741","3,832,325"
2013,Atlantic,Groundfish,Redfish spp.,"9,408,988","11,004,914"
2013,Atlantic,Groundfish,Skate,"300,777","160,349"
2013,Atlantic,Groundfish,Total groundfish,"76,858,435","172,376,126"
2013,Atlantic,Grand total,Grand total,"698,073,537","1,995,591,951"
2013,British Columbia,Shellfish,Clams / quahaug,"1,771,000","34,469,000"
2013,British Columbia,Shellfish,"Crab, Other","3,031,000","31,478,000"
2013,British Columbia,Shellfish,"Crab, Queen",0,0
2013,British Columbia,Shellfish,Lobster,0,0
2013,British Columbia,Shellfish,Other shellfish,"1,112,000","18,906,000"
2013,British Columbia,Shellfish,Scallop,"1,000","4,000"
2013,British Columbia,Shellfish,Sea cucumber,0,0
2013,British Columbia,Shellfish,Sea urchin,"1,858,000","2,631,000"
2013,British Columbia,Shellfish,Shrimp,"533,000","2,165,000"
2013,British Columbia,Shellfish,Total shellfish,"8,306,000","89,653,000"
2013,British Columbia,Pelagics,Alewife,0,0
2013,British Columbia,Pelagics,Capelin,0,0
2013,British Columbia,Pelagics,Eel,0,0
2013,British Columbia,Pelagics,Elvers,0,0
2013,British Columbia,Pelagics,Herring,"14,032,000","7,725,000"
2013,British Columbia,Pelagics,Mackerel,"8,000","3,000"
2013,British Columbia,Pelagics,Other pelagic/finfish,"60,000","121,000"
2013,British Columbia,Pelagics,Salmon,"17,706,000","23,967,000"
2013,British Columbia,Pelagics,Shark,0,0
2013,British Columbia,Pelagics,Silversides,0,0
2013,British Columbia,Pelagics,Swordfish,0,0
2013,British Columbia,Pelagics,Total pelagics,"34,774,000","45,433,000"
2013,British Columbia,Pelagics,Tuna,"2,968,000","13,617,000"
2013,British Columbia,Other,Marine plants,0,0
2013,British Columbia,Other,Miscellaneous,"14,000","84,000"
2013,British Columbia,Other,Total other,"14,000","84,000"
2013,British Columbia,Groundfish,Cod,"1,262,000","1,757,000"
2013,British Columbia,Groundfish,Flatfishes,"12,850,000","9,085,000"
2013,British Columbia,Groundfish,Greenland turbot,0,0
2013,British Columbia,Groundfish,Haddock,0,0
2013,British Columbia,Groundfish,Hake,"53,887,000","16,659,000"
2013,British Columbia,Groundfish,Halibut,"3,740,000","44,491,000"
2013,British Columbia,Groundfish,Other groundfish,"3,960,000","22,672,000"
2013,British Columbia,Groundfish,Pollock,"3,439,000","2,351,000"
2013,British Columbia,Groundfish,Redfish spp.,"17,253,000","23,091,000"
2013,British Columbia,Groundfish,Skate,"930,000","872,000"
2013,British Columbia,Groundfish,Total groundfish,"97,321,000","120,978,000"
2013,British Columbia,Grand total,Grand total,"140,415,000","256,148,000"
2013,Canada,Shellfish,Clams / quahaug,"29,925,156","80,792,980"
2013,Canada,Shellfish,"Crab, Other","8,703,424","37,639,120"
2013,Canada,Shellfish,"Crab, Queen","98,065,111","434,169,689"
2013,Canada,Shellfish,Lobster,"74,686,286","680,476,403"
2013,Canada,Shellfish,Other shellfish,"10,163,344","35,879,033"
2013,Canada,Shellfish,Scallop,"64,684,899","171,080,967"
2013,Canada,Shellfish,Sea cucumber,"4,870,881","2,861,026"
2013,Canada,Shellfish,Sea urchin,"4,397,915","10,043,087"
2013,Canada,Shellfish,Shrimp,"148,816,125","344,426,041"
2013,Canada,Shellfish,Total shellfish,"444,313,141","1,797,368,349"
2013,Canada,Pelagics,Alewife,"1,316,761","984,607"
2013,Canada,Pelagics,Capelin,"30,309,897","6,069,050"
2013,Canada,Pelagics,Eel,"352,175","1,998,192"
2013,Canada,Pelagics,Elvers,"5,413","26,269,163"
2013,Canada,Pelagics,Herring,"140,133,878","53,892,100"
2013,Canada,Pelagics,Mackerel,"8,573,823","5,485,158"
2013,Canada,Pelagics,Other pelagic/finfish,"535,997","1,081,326"
2013,Canada,Pelagics,Salmon,"17,706,000","23,967,000"
2013,Canada,Pelagics,Shark,"61,476","122,181"
2013,Canada,Pelagics,Silversides,"457,970","755,913"
2013,Canada,Pelagics,Swordfish,"1,505,411","12,302,107"
2013,Canada,Pelagics,Total pelagics,"204,712,270","156,545,397"
2013,Canada,Pelagics,Tuna,"3,753,469","23,618,600"
2013,Canada,Other,Marine plants,"14,842,137","1,490,655"
2013,Canada,Other,Miscellaneous,"441,554","2,981,424"
2013,Canada,Other,Total other,"15,283,691","4,472,079"
2013,Canada,Groundfish,Cod,"11,779,556","13,753,593"
2013,Canada,Groundfish,Flatfishes,"25,676,650","28,471,100"
2013,Canada,Groundfish,Greenland turbot,"12,763,183","56,292,972"
2013,Canada,Groundfish,Haddock,"8,285,952","12,015,473"
2013,Canada,Groundfish,Hake,"63,157,106","23,725,200"
2013,Canada,Groundfish,Halibut,"7,009,485","82,745,074"
2013,Canada,Groundfish,Other groundfish,"10,309,997","35,039,126"
2013,Canada,Groundfish,Pollock,"7,304,741","6,183,325"
2013,Canada,Groundfish,Redfish spp.,"26,661,988","34,095,914"
2013,Canada,Groundfish,Skate,"1,230,777","1,032,349"
2013,Canada,Groundfish,Total groundfish,"174,179,435","293,354,126"
2013,Canada,Grand total,Grand total,"838,488,537","2,251,739,951"
2013,New Brunswick,Shellfish,Clams / quahaug,x,x
